"0.0000000000","-1.0605020218","-6.5232318608","2.3880369268","0.5264362554","1.1215381094","0.4348821241","0.0076295109...8","0.0076295109...9","0.0076295109...10","0.0076295109...11","0.0076295109...12","0.0076295109...13","-0.4834668498","-0.0813611048","-0.8770275425","-0.0205691615","0.0872205692","-0.9231708248","0.0000610361...20","0.0000610361...21","0.0000610361...22","0.0000610361...23","0.0000610361...24","0.0000610361...25","0.1800869764","-0.1263752193","-0.0700389105","0.2284885939","-0.0731517510","0.0478217746","0.0000305180...32","0.0000305180...33","0.0000305180...34","0.0000305180...35","0.0000305180...36","0.0000305180...37","4.6301976043","0.6164644846","0.8250125887","2.4750377661","...42"
7.9,-28.0231937133,-96.597238117,16.2279697871,0.4654001678,1.2130922408,0.5722133211,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.8656748302,0.1922026398,-0.5242389563,-0.0206912337,0.0881971466,-0.9234149691,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1244831006,-0.0706492714,-0.1628747997,0.2311131456,-0.0721751736,0.049469749,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
7.92,-22.2095063706,-93.9726863508,20.088502327,0.4806591897,1.3656824598,0.3891050584,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.8854505226,0.1886625467,-0.4595407034,-0.0219119554,0.0886854353,-0.92402533,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1190508888,-0.0697947662,-0.165133135,0.2297093156,-0.071808957,0.0506294347,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
7.94,-12.7794308385,-85.4886701762,23.0182345312,0.3280689708,1.2283512627,0.2517738613,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.8941176471,0.213931487,-0.4368352789,-0.0199588006,0.087098497,-0.9232928969,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.113557641,-0.068268864,-0.1682459754,0.2336766613,-0.0724193179,0.0481269551,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2263675898,2.8052185855,0.8250125887,2.4750377661,NA
7.96,-7.7286945907,-79.9038681621,24.8035400931,0.4654001678,1.0757610437,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.8953383688,0.2420080873,-0.4072938125,-0.0205691615,0.0890516518,-0.9236591135,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.10873579,-0.0681467918,-0.170748455,0.2317235065,-0.069672694,0.0626535439,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
7.98,-0.6790264744,-80.3463797971,24.2694743267,0.5111772335,1.1673151751,0.5111772335,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.896192874,0.2012359808,-0.3660334173,-0.0233768215,0.0892957961,-0.92402533,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1035477226,-0.0673533227,-0.1723353933,0.2353856718,-0.0744335088,0.0596017395,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
8,-3.3646143282,-79.7055008774,26.5583276112,0.5416952773,1.1978332189,0.4654001678,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.8865491722,0.2155184253,-0.2881513695,-0.0210574502,0.0884412909,-0.9263447013,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.099641413,-0.0692454414,-0.173495079,0.23276112,-0.0758983749,0.0520332647,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.8064393072,0.8250125887,2.4750377661,NA
8.02,4.6158541238,-76.4095521477,26.6193636988,0.5569542992,1.2588693065,0.5569542992,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.8909437705,0.2709391928,-0.2595864805,-0.0182497902,0.0874647135,-0.924757763,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.0950637064,-0.0684519722,-0.1759365225,0.2312352178,-0.0734569314,0.0572823682,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
8.04,14.5037003128,-62.1423666743,29.9153124285,0.5722133211,1.4267185473,0.5722133211,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.8927748531,0.3148851759,-0.3006027314,-0.020935378,0.0884412909,-0.9236591135,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.0915236133,-0.0699778744,-0.1761196307,0.22854963,-0.0716258488,0.0539253834,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
8.06,16.548409247,-50.6218051423,26.5125505455,0.5264362554,1.3962005035,0.6332494087,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.9008316167,0.2820477607,-0.2760662242,-0.022278172,0.0880750744,-0.9239032578,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.0870679789,-0.0713206683,-0.1772182803,0.232028687,-0.0699168383,0.0445258259,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
8.08,13.298237583,-44.2893110552,20.6073090715,0.587472343,1.1520561532,0.3738460365,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.8976577401,0.266910811,-0.2219882506,-0.0199588006,0.0906385901,-0.92402533,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.0832837415,-0.0724193179,-0.1770962081,0.2309910735,-0.071747921,0.0497138933,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
8.1,16.5026321813,-39.5437552453,13.4050507362,0.6790264744,1.335164416,0.3433279927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.9127946899,0.2586099031,-0.2349279011,-0.0183718624,0.0875867857,-0.9263447013,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.0828564889,-0.0735790036,-0.1775844968,0.2294041352,-0.0690623331,0.049469749,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
8.12,8.5069047074,-25.0171663996,9.3156328679,0.6485084306,1.2283512627,0.5111772335,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.9453879606,0.2746013581,-0.2399328603,-0.0236209659,0.0881971466,-0.9248798352,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.0802319371,-0.0743724727,-0.1774013886,0.2310521096,-0.0713206683,0.0651560235,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8064393072,0.8250125887,2.4750377661,NA
8.14,8.6289768826,-12.5047684443,8.5221637293,0.5264362554,1.1673151751,0.3891050584,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.9610131991,0.286442359,-0.2595864805,-0.0233768215,0.0903944457,-0.9236591135,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.0805371176,-0.0751049058,-0.1768520638,0.2338597696,-0.0727244984,0.0503852903,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8039978637,0.8250125887,2.4750377661,NA
8.16,4.875257496,0.7248035401,11.9249256123,0.740062562,1.1062790875,0.3738460365,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.9873807889,0.2908369574,-0.2540932326,-0.0210574502,0.0894178683,-0.92683299,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.0797436484,-0.0768139162,-0.177035172,0.2325169757,-0.0722972457,0.0542305638,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2263675898,2.8052185855,0.8250125887,2.4750377661,NA
8.18,2.0370794232,15.9685664149,19.2492561227,0.5111772335,1.1978332189,0.6485084306,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-1.0192416266,0.3161058976,-0.2532387274,-0.0192263676,0.0908827344,-0.9250019074,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.0802319371,-0.0785839628,-0.177706569,0.2323338674,-0.0734569314,0.0506904707,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
8.2,-1.1367971313,41.069657435,26.2226291295,0.6027313649,0.9994659342,0.2365148394,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-1.031326772,0.3333180743,-0.3089036393,-0.0183718624,0.0872205692,-0.9224383917,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.0824902724,-0.0779736019,-0.1781948577,0.2318455787,-0.0728465705,0.0510566873,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
8.22,-3.9444571603,75.0820172427,37.0107576104,0.6027313649,1.2436102846,0.4196231022,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-1.0526894026,0.3757991913,-0.3568780041,-0.0206912337,0.0896620127,-0.92402533,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.0856031128,-0.0771190967,-0.1772182803,0.2323338674,-0.0728465705,0.0583199817,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2288090333,2.8064393072,0.8250125887,2.4750377661,NA
8.24,-0.1297016861,112.6192111086,45.7084000916,0.5722133211,1.2893873503,0.3433279927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-1.074540322,0.4079041733,-0.4509956512,-0.0233768215,0.089173724,-0.9270771344,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.0910963607,-0.0782177462,-0.1745326925,0.2319676509,-0.0700389105,0.0485542077,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8039978637,0.8250125887,2.4750377661,NA
8.26,4.280155642,158.2589456016,49.5231555657,0.6027313649,1.3199053941,0.3891050584,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-1.0901655604,0.4205996796,-0.4896925307,-0.0203250172,0.08783093,-0.9265888457,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.0980544747,-0.0791943236,-0.1716639963,0.2309300374,-0.0730296788,0.0572823682,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
8.28,-1.8234531167,199.0920881971,45.6168459602,0.4348821241,1.2893873503,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-1.052933547,0.3815365835,-0.4771190967,-0.0176394293,0.089173724,-0.9234149691,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1072098878,-0.0796826123,-0.1683680476,0.2319676509,-0.069001297,0.0403753719,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.8064393072,0.8250125887,2.4750377661,NA
8.3,14.4579232471,213.9085984588,22.4383916991,0.4959182116,1.2283512627,0.5264362554,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.9832303349,0.3862973983,-0.5208209354,-0.0203250172,0.0868543526,-0.9237811856,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1178912032,-0.0805981537,-0.1634241245,0.2336766613,-0.071747921,0.0523994812,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
8.32,21.0650797284,235.1338979171,-0.4654001678,0.5416952773,1.1367971313,0.1907377737,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.9193865873,0.3928892958,-0.5513389792,-0.0213015946,0.0858777752,-0.9263447013,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1285114824,-0.080170901,-0.1566491188,0.2310521096,-0.0739452201,0.0599679561,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
8.34,33.5164415961,254.3297474632,-8.4763866636,0.6179903868,1.3199053941,0.4196231022,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.8310063325,0.3657892729,-0.5725795377,-0.0206912337,0.0884412909,-0.9230487526,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.141451133,-0.081513695,-0.1484702831,0.2325780117,-0.0730296788,0.0528877699,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2263675898,2.8052185855,0.8250125887,2.4750377661,NA
8.36,47.9667353323,263.5767147326,-14.9614709697,0.587472343,1.1367971313,0.3433279927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.7434805829,0.3927672236,-0.6059052415,-0.0183718624,0.0885633631,-0.92402533,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1534752422,-0.0824292363,-0.137300679,0.2280003052,-0.0729686427,0.0563668269,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
8.38,73.2509346151,269.4819562066,-16.6247043565,0.6485084306,1.1978332189,0.3585870146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.7055161364,0.4198672465,-0.7063706416,-0.022278172,0.0853894865,-0.9250019074,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1654383154,-0.0828564889,-0.1260090028,0.2312962539,-0.0704661631,0.0691844053,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.807660029,0.8250125887,2.4750377661,NA
8.4,68.8868543526,279.766536965,-19.1882200351,0.8010986496,1.2283512627,0.2059967956,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.594430457,0.3399099718,-0.711497673,-0.0217898833,0.0888075074,-0.9246356909,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1769130999,-0.0851148241,-0.1137407492,0.2294041352,-0.0697947662,0.050141146,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.807660029,0.8250125887,2.4750377661,NA
8.42,62.3559929808,285.4123750668,-16.838330663,0.5722133211,1.1367971313,0.2365148394,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.5382772564,0.266178378,-0.7692378119,-0.0198367285,0.0907606622,-0.9236591135,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1862516213,-0.0852979324,-0.0982986191,0.2307469291,-0.0735179675,0.0583199817,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
8.44,62.2491798276,282.9861905852,-15.6176089113,0.5416952773,1.1062790875,0.3128099489,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.4345159075,0.2802166781,-0.8266117342,-0.020202945,0.0905165179,-0.9243915465,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1959563592,-0.0863355459,-0.0834668498,0.2311741817,-0.0724193179,0.0489814603,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
8.46,73.2356755932,274.9599450675,-7.972838941,0.6179903868,1.1215381094,0.3280689708,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.3207446403,0.2650797284,-0.8683604181,-0.0205691615,0.0875867857,-0.9254901961,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2028534371,-0.0853589685,-0.0651560235,0.2312962539,-0.0732127871,0.0592965591,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
8.48,70.305943389,253.6583504997,-4.4785229267,0.3585870146,1.1367971313,0.4043640803,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.2199130236,0.2112458991,-0.8230716411,-0.022278172,0.0868543526,-0.919874876,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2088349737,-0.0864576181,-0.0494087129,0.2314183261,-0.0727855344,0.0494087129,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.807660029,0.8250125887,2.4750377661,NA
8.5,67.940794995,223.0334935531,2.0828564889,0.740062562,1.2283512627,0.5569542992,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.0582894636,0.2330968185,-0.8046387427,-0.0210574502,0.08783093,-0.9228046082,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2088349737,-0.0864576181,-0.0494087129,0.2296482795,-0.0736400397,0.0507515068,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2300297551,2.8064393072,0.8250125887,2.4750377661,NA
8.52,77.2182803082,206.8436713207,1.8844892042,0.6637674525,1.2436102846,0.3585870146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,-0.0010376135,0.1929350729,-0.8240482185,-0.0217898833,0.0905165179,-0.9229266804,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2117036698,-0.0859082933,-0.0343327993,0.2296482795,-0.0738231479,0.0546578164,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
8.54,84.3595025559,204.5242999924,9.5445181964,0.4043640803,1.1215381094,0.3891050584,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0575570306,0.1026016632,-0.8155031662,-0.0219119554,0.0900282292,-0.9241474022,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2124971389,-0.0864576181,-0.0197451743,0.2301976043,-0.0724193179,0.0485542077,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
8.56,107.3701075761,203.8529030289,8.278019379,0.4806591897,1.1673151751,0.4348821241,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.1430075532,0.1436179141,-0.9135271229,-0.0210574502,0.0885633631,-0.9234149691,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2116426337,-0.0870069429,-0.005584802,0.2295262074,-0.0707713436,0.0535591669,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
8.58,139.7192339971,199.5345998322,-1.8844892042,0.5569542992,1.2436102846,0.2670328832,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.2587319753,0.0460822461,-0.9467307546,-0.0176394293,0.0888075074,-0.9286640726,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.212558175,-0.0862134737,0.010467689,0.2318455787,-0.074555581,0.0544747082,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.807660029,0.8250125887,2.4750377661,NA
8.6,118.5702296483,200.1754787518,-9.6360723278,0.6179903868,1.182574197,0.5264362554,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.2724040589,-0.1338521401,-0.8393072404,-0.0199588006,0.0889295796,-0.9225604639,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2092622263,-0.0825513085,0.0248722057,0.2329442283,-0.0741893645,0.049469749,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.8064393072,0.8250125887,2.4750377661,NA
8.62,94.9034866865,196.9710841535,-21.9195849546,0.8468757153,1.0910200656,0.4959182116,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.3609063859,-0.0725719081,-0.8816662852,-0.022278172,0.0897840848,-0.9251239796,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2049897002,-0.0799877928,0.0406195163,0.2303807126,-0.0721751736,0.0589913787,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
8.64,111.3069352255,185.4810406653,-26.2226291295,0.7858396277,1.2893873503,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.5154497597,-0.091981384,-0.841138323,-0.0211795224,0.0884412909,-0.9265888457,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.2019378958,-0.0763256275,0.0538643473,0.2308079652,-0.0730907149,0.063385977,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2251468681,2.8052185855,0.8250125887,2.4750377661,NA
8.66,91.8364232853,159.9221789883,-17.9522392615,0.3738460365,1.182574197,0.3891050584,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.6467994202,-0.1332417792,-0.691966125,-0.0213015946,0.0881971466,-0.9271992065,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1947966735,-0.071808957,0.06692607,0.2343480583,-0.0743724727,0.0545357443,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8052185855,0.8250125887,2.4750377661,NA
8.68,59.8382543679,124.3381399252,-2.2507057298,0.7248035401,1.2588693065,0.4196231022,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.6467994202,-0.1332417792,-0.691966125,-0.0197146563,0.0901503014,-0.921950103,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1905851835,-0.0663767453,0.0773022049,0.2314183261,-0.0720531014,0.0531319142,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.807660029,0.8250125887,2.4750377661,NA
8.7,45.7541771572,99.0539406424,13.740749218,0.5111772335,1.182574197,0.450141146,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.7230945296,-0.1565575647,-0.6089570459,-0.0225223163,0.0884412909,-0.9239032578,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1858854047,-0.0626535439,0.084992752,0.2324559396,-0.075288014,0.0559395743,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2312504768,2.807660029,0.8250125887,2.4750377661,NA
8.72,58.2360570687,78.7594415198,27.5501640345,0.3891050584,1.1673151751,0.297550927,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.7129625391,-0.0896620127,-0.5817349508,-0.023010605,0.0883192187,-0.9237811856,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1809414817,-0.06131075,0.0916456855,0.2314183261,-0.0720531014,0.0441596094,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8064393072,0.8250125887,2.4750377661,NA
8.74,52.3613336385,67.8644998856,31.2581063554,0.3738460365,1.3199053941,0.4196231022,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.6874494545,-0.1060196841,-0.5440146487,-0.0217898833,0.0863660639,-0.9231708248,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1766079194,-0.0599679561,0.0962233921,0.2307469291,-0.0722972457,0.0492256046,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2263675898,2.8052185855,0.8250125887,2.4750377661,NA
8.76,53.4599832151,55.535210193,34.7676813916,0.5111772335,1.1978332189,0.3280689708,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.0076295109,0.7134508278,-0.1850003815,-0.548409247,-0.0206912337,0.0890516518,-0.9234149691,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,6.10361e-05,0.1745937285,-0.0590524147,0.0998855573,0.2298313878,-0.0720531014,0.0420233463,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.0518e-05,3.2275883116,2.8064393072,0.8250125887,2.4750377661,NA
